AccX,AccY,AccZ
-1.163582,0.2657564,5.130774
-0.842759,-2.4253263,10.218452
1.0271125,-1.1851299,17.314867
-1.3431472,1.115698,14.135366
-1.3072342,4.891354,10.4171715
-1.3455414,4.735731,1.7286136
0.050278235,-0.18195933,-1.3814543
1.8076223,-0.7661445,9.629479
-0.062249243,2.1308396,15.033193
-0.60573304,4.7524905,8.166622
-0.16280572,1.8866309,3.9791632
-0.8475474,0.07182605,10.8624935
0.5386954,-3.679888,14.769831
2.5761611,-4.1132383,16.606182
1.0965444,1.5466543,11.025299
-4.1395745,3.964798,4.333505
-1.5705963,2.8921957,1.4173675
-0.46447513,0.90740246,9.038112
-1.1923125,-2.4732103,14.408306
-1.9871874,5.9639564,7.1586633
-0.34715924,1.5562311,7.321469
2.099715,0.29209262,11.295844
-1.9991584,1.8195933,8.932767
0.33518824,2.0015526,8.9758625
1.7980455,1.5011644,15.346833
-3.2225955,1.5442601,10.788273
-0.78769237,1.6950948,9.361329
-0.031124622,3.7421372,6.634333
-0.78050977,1.0319009,6.265626
1.0079589,2.2744915,11.140221
-1.7046716,1.2952632,3.335123
1.3910311,4.5537715,7.371747
0.46926352,10.108319,16.30212
-0.9648633,-6.667852,8.643068
1.3239936,7.680599,-9.555259
-5.509058,-24.811111,11.200075
2.5258827,-0.31603462,23.532608
-0.8451532,-5.813122,1.388637
0.14604631,-0.2873042,10.103531
5.875371,12.909535,9.696517
-5.825093,-2.078167,5.475539
-3.620033,-1.0821792,9.849746
1.7621324,0.6991069,15.473725
-1.721431,2.372654,5.21936
-0.16280572,4.39336,0.074220255
-2.4037786,0.18435353,6.6606693
-0.9768343,-2.4013844,13.551182
5.415684,2.267309,8.647857
0.20590134,0.6584055,5.9184666
-2.9903579,-3.1435869,12.811374
1.2330139,1.6448165,12.004527
2.1164744,2.4181437,2.8754363
-2.4372973,-4.0916905,14.824897
-2.8634653,-3.3183637,13.383588
0.89782566,0.36870706,6.0142345
-0.45729253,1.1085154,6.7229185
-3.3806129,4.10845,12.878411
-1.0510546,-2.8179753,10.350134
-0.6775591,-2.5905263,4.548983
-0.4165911,-1.6950948,14.358027
-0.37349546,0.7086837,7.9032598
3.6942532,11.030087,3.8498764
-0.91937345,-0.51714754,13.046005
-2.4253263,2.5737667,2.2218192
0.6871359,-7.752425,9.765948
-3.4739866,5.631162,19.797653
-0.8403648,-6.600814,11.839328
2.753332,6.4164605,9.854534
-2.992752,-9.421184,8.48984
3.2704794,8.291121,15.626954
4.1156325,-3.2034419,-8.1881695
-1.5155296,10.54167,-8.415619
-0.04309563,-1.1228806,-16.17762
2.846706,-10.819398,27.581203
-0.6727707,56.045868,18.83758
13.280637,-67.0568,-7.1610575
27.966671,74.39263,7.943961
7.4986396,-22.500708,-2.0470424
-13.48175,5.463568,30.87802
6.981492,4.343082,14.17128
8.090008,0.48123455,22.40015
-3.6535518,77.303986,9.552865
0.1604115,-12.270284,-53.93418
-15.890317,8.1163435,44.852974
4.2305546,-32.26905,42.635944
13.864822,15.088259,3.3494883
-11.81778,6.3542113,-44.95832
-11.884817,-10.491392,7.252037
7.2592196,-5.4922986,31.045614
-6.0764837,-8.085219,17.997213
-4.879383,8.959103,-4.618415
2.2266076,9.25359,-0.34476504
-3.1747115,-8.870518,26.776752
2.7246015,8.791509,1.13964
-0.80684596,3.3087866,6.9383965
-4.4220905,8.693346,-6.1387334
-0.8834604,-7.48188,11.135432
2.6001031,-7.3525934,33.722332
-0.80445176,11.11149,-1.5442601
6.2991447,13.017275,-4.5896845
-0.8714894,-2.542642,26.494236
-3.4883518,2.7269957,22.05778
3.7253778,-3.1603463,12.744335
0.107739076,4.175488,2.4851813
-0.6392518,5.121197,6.739678
2.492364,-7.795521,11.310209
1.8315643,10.101137,6.9048777
-1.5562311,2.1883004,10.912771
-1.6376339,5.547365,9.792285
-0.038307227,0.7374141,4.486734
0.91458505,-1.1755531,13.24233
1.2066777,1.8148049,10.314221
1.6256629,0.12928689,11.245565
1.1971009,0.7541735,15.789761
1.9297266,1.0726024,4.9775453
-1.328782,-2.9496565,11.9853735
0.24181437,2.5929205,9.109938
0.05746084,3.8139634,8.987833
0.39743748,5.971139,6.483498
1.5155296,5.8586116,2.6192567
-1.42455,3.1435869,13.989321
-1.3479356,3.3255463,14.978126
-1.7645266,1.8387469,10.460267
-0.031124622,3.3303347,5.758055
-0.3184288,-3.1268275,8.53054
-1.6376339,-2.4229321,19.7785
0.9528923,5.2361193,6.2991447
-0.89303726,3.3183637,-4.0198646
-1.3359646,7.345411,9.751583
1.2904748,0.9911995,10.903194
-2.918532,-3.6296098,15.411476
3.952827,9.097966,8.544906
-1.316811,8.23366,0.4357447
-5.674258,1.6208745,17.922995
1.5753847,-1.3144168,8.889671
-2.5617957,6.919243,20.367474
-2.789245,4.9464207,10.010158
4.474763,9.679757,5.255273
-6.6989765,-5.9184666,20.992361
0.89303726,5.0014873,-0.49559975
6.5984197,9.368511,-4.2185836
-9.8042555,-1.7022774,9.734824
-2.2649148,-4.7884035,23.716963
0.074220255,-1.661576,21.69865
2.6791117,4.0078936,-8.9998045
1.7860745,2.7102363,-0.35673606
-4.1515455,-10.931925,7.043741
1.30484,-0.6584055,14.149732
-0.62009823,-4.0342298,21.902157
2.8083985,14.209587,0.545878
3.5577838,5.3606176,-6.4667387
-1.7764976,-7.4124484,16.055517
-3.2992098,-5.353435,22.483948
1.3742718,1.7477672,15.598224
2.2290018,13.785813,-7.2424603
-1.8387469,-13.883976,17.329231
-1.8746599,-8.817844,23.111229
1.6184803,8.384495,0.02873042
1.8195933,13.666103,6.4044895
3.4763808,3.3877954,12.260707
-2.5258827,-3.1507695,11.827356
-1.1755531,-2.552219,11.789049
-0.39743748,10.120291,14.592659
-5.571307,2.9999347,7.8170686
0.62967503,0.34715924,7.627927
-2.5187001,-3.7349546,8.204929
-1.0103531,2.9712043,15.136143
2.3654714,2.4636335,16.967707
-1.1444284,5.3582234,2.2601264
1.0103531,4.721366,0.641646
-2.8514943,-13.371616,15.725117
1.496376,2.2649148,5.6766524
3.2968156,1.2186487,9.083601
-4.2880154,-1.6160861,12.976573
0.10055647,11.951855,3.2154129
4.096479,-6.0980315,-0.36870706
-1.1133038,-2.9352913,9.651027
-4.2640734,1.757344,17.173609
3.2680852,4.924873,5.6670756
3.5290532,5.9304376,12.315774
-6.7588315,0.33758244,14.164097
1.4556746,1.4221559,3.8857894
0.21547815,-0.45729253,-1.2186487
-4.879383,-10.101137,16.548721
2.1332338,4.0533834,21.382616
4.6351743,12.799402,-13.634978
-5.0900726,-4.6112323,25.701756
-3.7445314,7.759608,21.392193
-3.2944214,-16.505627,20.561403
-3.5697548,0.4237737,23.566128
7.678205,3.8738184,-2.5115175
0.038307227,4.0581717,5.0996494
-4.5202527,-0.8451532,-4.7524905
2.789245,3.1603463,13.328521
2.4756045,-4.84347,21.918917
-3.7804444,7.314286,-1.2617443
-0.5554548,2.6384103,14.408306
0.7038953,-7.8266454,6.9599442
-2.8898015,4.1395745,9.308656
6.981492,-3.4644098,15.564705
1.2425907,-1.2306197,15.933413
-2.2290018,6.155493,-0.5746084
1.6136919,-1.2521675,2.837129
-0.35673606,7.3286514,1.5394717
-3.083732,-20.961235,31.328129
1.3958195,21.38501,3.6631286
1.4293385,9.442732,1.3096284
-1.067814,7.5321584,11.947066
-2.992752,-7.807492,3.064578
-4.3119574,-3.5817258,18.119318
1.9249382,-1.7645266,10.42196
0.14604631,-3.8115692,-2.5378537
-3.3303347,5.4683566,1.7860745
-0.23702596,4.232949,15.792154
-0.85473,1.9416976,15.789761
-3.4452562,4.132392,8.396465
1.103727,1.8483237,9.205706
-2.9257145,3.9217024,12.612655
1.340753,5.3223104,9.844957
-1.1372458,-0.36391866,9.933543
-4.060566,4.086902,5.439626
0.48123455,-3.2561142,-1.4508862
-2.1404164,-6.6630635,25.974693
-3.8833952,-0.49799395,16.83842
6.9767036,6.1219735,-3.691859
0.5793968,0.272939,8.267179
-4.5082817,2.669535,17.492037
1.3814543,-7.711724,11.858481
2.1452048,-0.01436521,9.332599
0.021547815,7.2927384,4.4196963
5.363012,6.4380083,-11.034876
-0.51235914,-13.53921,23.673866
-5.2480903,6.694188,23.47036
3.3087866,-1.8148049,14.216769
1.9919758,5.6982,-9.65821
-2.5761611,1.7836803,-10.737994
-0.48841715,-16.52478,28.785486
0.5530606,7.201759,13.9438305
-4.0222588,-8.236053,11.628637
6.6630635,11.748347,-1.7022774
-3.064578,-6.95755,-3.1387985
-6.423643,-5.8705826,27.667395
8.992621,-12.51928,23.218967
0.1364695,14.173674,-1.6112977
-4.2640734,10.658986,-7.1155677
2.645593,-10.012551,25.474306
0.15562311,2.6288335,20.333956
-0.91937345,9.131485,1.1109096
-2.992752,19.845537,-4.9176903
-3.5649664,-9.157822,12.308591
1.4867992,3.1268275,17.855957
-3.3375173,-9.174581,21.902157
-3.6774938,2.4133554,4.225766
4.781221,1.1252748,1.2282255
-2.6288335,-1.7669208,16.139313
-3.9480386,-4.2521024,12.152967
0.92176765,4.405331,7.1873937
1.0199299,11.44189,-5.0374002
-0.29448682,-1.115698,11.9374895
1.2282255,-3.1771057,36.236244
-1.3599066,12.636597,9.030929
3.6774938,12.806585,1.0127473
-5.044583,0.49559975,13.378799
-3.976769,-2.468422,12.969391
3.6056678,-1.0295067,1.2880806
-1.1492168,-0.7661445,5.401319
-0.6823475,0.20111294,15.346833
0.8595184,-2.3008277,6.8426285
-2.2960393,1.2904748,11.331757
0.6823475,-3.6846764,20.499155
1.6903064,4.3981485,5.81791
1.1061212,1.3790601,-0.3854665
-1.3670892,-0.5315128,12.167333
-3.0382419,1.1947067,19.443312
2.1667526,6.919243,5.3701944
-1.6424223,5.544971,-2.1284454
-1.4101849,1.6328455,12.2319765
1.8555063,-5.734113,7.5800424
-2.3391352,-2.2170308,10.3692875
4.1371803,2.5594015,12.265495
3.1675289,4.9416323,7.989451
-3.6056678,5.1786585,5.058948
0.6919243,-1.5705963,10.0508585
1.7788919,-2.4899697,12.955026
1.0199299,-0.10055647,7.5704656
0.9672575,1.7621324,10.170568
-1.6400281,5.45878,14.2862015
0.12689269,5.853823,-7.503428
-2.207454,0.91219085,1.8866309
-1.1204864,-6.3206925,23.623589
1.2785037,-0.2825158,7.678205
-0.24181437,7.374141,17.492037
0.8834604,5.765238,11.9614315
-0.4213795,8.082825,1.9919758
-3.2632968,-10.912771,12.674904
0.94810385,5.145139,16.601395
-2.693477,-0.8762778,12.978968
-1.9249382,2.1906946,-1.6017209
2.1308396,-2.1859062,3.5529952
-3.3925838,3.1244333,14.915876
1.0199299,0.09816227,12.852075
0.37588966,1.352724,9.11712
-0.521936,1.7501614,-4.0078936
-0.29209262,-1.9512744,12.974179
-1.496376,1.2162545,12.957419
-2.0470424,0.36870706,10.376471
1.5011644,0.12449849,4.594473
-0.6775591,4.6926355,7.1969705
-1.4676456,-8.815451,22.323536
-1.6783354,0.641646,6.4858923
3.7349546,6.83784,3.5625722
1.4173675,2.9472623,8.887277
-4.1922474,2.231396,9.9550905
0.45250413,3.5218706,10.647015
1.4460979,-0.39983168,16.158466
0.6967127,5.4180784,9.9790325
-1.0103531,3.1986535,-4.285621
-4.644751,-3.5218706,16.881516
0.7469909,-1.0175357,21.614853
2.1452048,5.449203,5.3678
-1.043872,-0.11492168,-1.3383588
-0.4141969,1.2545617,8.298303
-2.480393,-2.5450363,14.369999
1.3503298,0.866701,7.4746976
-1.3239936,2.3080103,10.737994
-1.1468226,1.7142484,11.980585
3.074155,6.64391,-4.7548847
-3.5625722,-8.0445175,14.913483
-0.8499416,-1.0821792,27.77274
-1.9273324,0.4381389,10.7116585
-1.7788919,6.682217,3.6727054
1.2138603,4.996699,-1.0319009
-2.5450363,-3.394978,3.347094
-0.46447513,-8.755595,13.962984
1.4556746,6.081272,9.6845455
0.92895025,7.7332716,17.223886
-1.4173675,2.8874073,2.8514943
-0.61291564,-1.8579005,4.8937483
-0.89543146,0.29927522,13.110648
-3.7253778,-3.3518825,15.133749
0.79487497,2.2697031,16.903065
4.0773253,5.0876784,3.8977604
-3.3255463,-1.0989386,5.509058
-2.3175871,1.0726024,5.9041014
0.6727707,-7.702147,15.380352
-1.7190368,1.8794483,12.976573
3.9432502,7.1754227,2.4372973
-0.48362875,0.842759,3.1292217
-3.4596214,-4.618415,16.531963
3.3973722,-2.1763294,12.095507
3.6128504,7.788338,8.030152
-1.0486604,6.754043,0.24181437
-0.35194764,-1.2162545,3.7900212
-1.2665327,-4.572925,15.473725
0.107739076,-4.4436383,17.080235
0.80445176,11.944673,6.567295
-1.9440918,-0.4261679,0.58897364
-1.9081788,3.5889084,12.995727
2.5761611,-0.7350199,15.6317425
0.31364042,4.158728,9.672575
-0.093373865,2.1811178,4.158728
0.22505496,1.8986019,14.391546
-2.6024973,2.7605145,2.9879637
-1.7788919,0.055066638,9.646238
-0.90979666,-1.8890251,20.989965
-0.557849,0.5267244,5.66947
-1.2066777,-0.22505496,13.807362
0.4141969,2.6024973,-0.31124622
-3.1124623,-0.7158663,9.758766
-4.735731,-1.5586253,13.831304
-0.9792285,5.058948,5.207389
-0.60333884,-2.813187,12.753913
0.4213795,5.221754,8.283937
-1.8171991,0.60333884,12.8448925
-0.21308395,2.9999347,9.940725
-0.6512229,2.1380222,8.046912
-2.0757728,-3.0789435,9.880871
1.6950948,4.7405195,5.710171
-1.1468226,4.132392,7.85777
0.8643068,0.2753332,5.7365074
1.115698,-2.1811178,11.805809
-1.6400281,-1.067814,13.84088
3.0358477,4.381389,10.04607
-0.533907,-0.82599956,7.074866
-1.7717092,0.5482722,8.918402
1.4221559,-1.4389153,13.948619
1.0869676,-2.3199813,6.1507044
1.436521,4.333505,5.109226
2.731784,-0.5482722,9.998186
-1.9416976,2.9855695,4.268862
-1.3599066,-1.9847932,17.506403
1.2425907,2.2888567,16.18241
0.076614454,8.365341,-2.9496565
-0.50038815,-2.6551697,3.5458126
-0.17717093,-4.654328,23.736116
-0.6344634,0.4285621,5.3103395
-0.5650316,5.9304376,7.6470804
1.2449849,3.6631286,13.364434
-4.0653543,2.8060043,14.901511
0.1412579,-0.59376204,5.233725
-1.0893618,2.030283,9.416395
-1.8986019,4.8602295,9.643845
2.5617957,3.5649664,4.76925
-2.4492683,-6.5840545,17.324444
-0.47405192,1.9728222,18.63886
1.9081788,3.502717,-1.2641385
-3.0765493,6.5625067,0.82599956
-2.7748797,-8.099585,9.55047
1.7860745,-3.8067808,15.17445
-2.1883004,10.66138,5.6359506
1.6639702,9.291897,2.4349031
2.5929205,0.023942016,13.998898
-4.793192,-5.2720323,19.534292
-0.32800564,-1.6424223,10.103531
5.0062757,6.4667387,0.110133275
-2.5689783,-3.9863458,6.363788
-2.767697,3.8522706,7.120356
1.3239936,3.2609026,5.719748
-1.5945383,1.5825673,9.768343
0.0023942017,3.6463692,18.933348
3.6631286,7.350199,5.1786585
-3.928885,-3.9863458,10.314221
-3.2082303,0.94092125,16.713923
1.9728222,-2.719813,6.191406
0.02633622,4.3957543,5.2528787
1.115698,0.2681506,18.6221
-1.5729905,4.3837833,12.5264635
-1.0989386,-0.023942016,4.8578353
1.5634137,-1.436521,10.630256
0.32561144,7.314286,6.9048777
-2.2577322,-2.8060043,7.2185183
-0.12210429,1.8555063,23.48233
4.608838,6.3542113,6.5098343
0.25617957,5.094861,-11.851298
-4.7644615,-6.6510925,14.767436
3.0358477,-1.0319009,20.894197
-1.8124107,1.3144168,14.762648
1.2234371,4.9464207,-6.3422403
1.2545617,7.587225,0.8571242
-3.5577838,-12.684481,21.241358
1.910573,6.054936,15.600618
2.1380222,9.775525,5.813122
-2.078167,4.4460325,3.040636
-3.1028855,-2.932897,8.037335
-1.5155296,-3.7708676,14.856022
-1.0390835,0.05746084,12.6222315
2.171541,8.343793,2.7365725
-6.0285997,9.059659,1.460463
2.7006595,-8.135497,1.2042835
-0.25857377,-4.5034933,23.338678
-6.9024835,-5.554548,9.224859
12.095507,9.124303,3.9360676
0.50038815,0.17238252,9.588778
-7.043741,4.19943,8.082825
3.4165258,-7.6734166,20.13763
-4.3478703,7.5321584,8.599973
0.17238252,2.554613,5.8466406
2.111686,4.5178585,11.647791
-1.9416976,2.5330653,2.384625
1.0534488,1.067814,14.566323
-1.3958195,-4.6471453,15.081077
-1.0271125,1.4149733,10.900801
1.6089035,-5.7365074,1.6687586
-0.17717093,-3.4237084,3.004723
0.5746084,-7.57286,13.816938
-0.4141969,-0.038307227,17.68118
1.9560628,4.2880154,0.5291186
0.58418524,1.9153614,10.0748005
-2.7820623,5.8466406,8.616732
2.504335,1.9129672,0.7445967
-1.8291701,2.7341783,11.429919
0.39025488,-4.378995,9.066842
0.6895301,2.8443117,13.733141
0.2896984,1.7477672,6.7324953
-0.31364042,0.25617957,8.710106
-0.17717093,-1.9369092,13.96059
1.7238252,-0.46686932,2.006341
-3.0550013,1.3599066,14.705187
0.6488287,-6.2009826,14.279019
-1.8746599,1.400608,4.9583917
-1.2617443,1.3862427,2.1811178
0.6751649,0.21068975,2.719813
-3.643975,7.819463,14.729129
0.46926352,-9.153033,14.994885
-0.17956513,17.887081,4.5178585
-1.1755531,-1.0941502,5.0397944
-2.0494366,1.4221559,18.741812
0.8283938,1.1540052,12.409147
1.0319009,1.400608,4.156334
-3.2704794,-0.78290397,13.563152
0.7493851,-2.1140802,14.367604
3.2106245,5.4922986,2.0039468
-2.8443117,8.932767,6.2129536
-3.1435869,4.4603977,13.168109
-1.340753,1.292869,11.810597
-2.3750482,5.2409077,8.039729
-1.1731589,2.8323407,12.260707
-1.0606314,5.896919,11.954249
-1.7190368,-5.398925,13.745112
0.16519992,-3.8235402,15.933413
-0.031124622,-0.37828386,-2.1906946
-2.554613,-6.3901243,2.7509377
1.0462662,-0.260968,15.227123
1.685518,-6.2249246,11.413159
-0.6799533,1.9416976,2.7724855
4.072537,4.3502645,4.4125137
-1.520318,6.787562,7.7308774
-2.4253263,-6.0645127,11.233594
-0.035913024,-1.5059528,13.591883
0.10534488,4.9176903,9.80665
-1.067814,4.9775453,6.265626
-3.028665,-1.0295067,5.1235914
-3.833117,-8.520964,20.475212
0.62488663,0.4333505,12.081141
1.9297266,7.386112,-2.908955
-2.1787236,-1.3575124,12.919112
-0.81402856,3.110068,6.327875
-1.7932571,-3.490746,10.376471
0.6919243,3.3183637,15.9022875
-1.4173675,6.1746464,6.445191
0.7134721,3.9695864,6.0166287
-0.89543146,-9.923966,17.02038
-1.8579005,0.5530606,9.356541
1.8052281,-1.6472107,0.5554548
0.007182605,6.114791,8.441956
-2.6886885,6.0285997,15.643714
1.3359646,-1.6663644,5.073313
-0.24660277,1.6304513,10.704475
-1.6112977,-5.8801594,21.590912
3.9671922,1.7262194,-0.40940848
4.3287168,6.5696893,-6.505046
-7.0700774,-6.6630635,22.725763
2.6791117,5.8466406,12.823344
5.303157,0.9720459,8.858546
-4.486734,4.8985367,7.3765354
1.2330139,-2.6839,-1.9177556
0.7565677,-7.359776,19.110518
1.0821792,0.30166942,5.568913
-0.25378537,10.529699,7.309498
0.94331545,-1.9297266,0.14844051
-0.29688102,2.8419175,15.593435
0.39264908,-3.347094,4.486734
-2.0757728,-2.1906946,10.809821
0.5554548,5.183447,17.791313
2.5115175,5.1571107,5.317522
-1.5514427,1.9393034,3.8043866
-1.0055647,0.4381389,7.3406224
-0.34237084,-0.31603462,8.508993
-2.5187001,-3.799598,9.655815
-1.3479356,2.1212628,21.349096
3.6822822,5.9304376,5.0493712
-1.4772224,11.137826,-12.512098
-4.3239284,-11.86327,19.929335
-1.3742718,-2.6168625,30.669724
-5.9448028,-7.2568254,21.435287
7.5704656,13.48175,-7.1514807
1.103727,7.493851,-9.701305
-9.095572,-21.12883,26.008213
2.480393,-3.4835634,29.61867
1.1611878,-1.5107412,9.921572
7.9583263,15.940595,-14.065935
-4.232949,-8.00621,2.3989902
-9.873688,-9.263166,26.053703
7.165846,5.0302176,10.041282
1.7932571,5.0876784,27.796682
-3.6152446,13.692439,-0.079008654
-8.978256,-9.435549,10.560823
2.4851813,-4.220978,18.241423
2.9783869,0.2825158,3.5290532
3.0142999,10.998962,-10.388441
-4.249708,-4.876989,10.824186
-3.2800562,-3.0310593,31.059978
6.3542113,-2.231396,14.918271
6.6367273,8.2169,-5.267244
-4.498705,6.337452,-14.607024
-6.591237,-20.796036,17.808073
2.5498247,0.7781156,31.986534
4.3239284,3.4093432,11.415554
6.3542113,11.688493,-12.528857
-7.800309,-6.0764837,-6.2129536
-8.123527,-9.476251,21.107283
4.390966,-9.516952,18.557457
5.1523223,7.347805,8.101978
-1.3072342,11.899182,-1.5825673
-3.4380736,2.1763294,-0.20829555
-2.2218192,-13.469779,10.505757
2.1930888,-1.3838485,27.667395
3.7253778,7.1873937,9.715671
-2.327164,12.01171,-1.7477672
-1.6711528,3.1675289,-1.4532804
3.1483753,-21.626823,44.11077
3.1292217,27.056873,27.971458
9.121908,-15.598224,-4.783615
-2.7365725,16.903065,-4.4675803
-6.754043,-26.527756,0.5482722
-3.6296098,-2.0470424,23.400927
2.7150247,-16.819267,13.922283
4.3837833,8.204929,16.328455
-9.0429,12.310986,-1.1851299
-9.351752,-3.095703,12.136209
7.551312,-1.4987702,9.198523
1.6807296,7.8410106,16.24466
-12.801797,2.3822308,-9.23683
-6.1123967,0.32561144,7.8984714
3.323152,8.243237,14.5567465
-4.5561657,-16.072275,23.132776
0.33758244,6.169858,-8.350976
-0.16519992,-9.246407,8.207323
-1.553837,-0.09816227,20.86068
3.7445314,7.2424603,-2.9712043
-1.0749966,-3.2800562,4.8267107
-3.7612908,-2.231396,23.731327
5.8562174,8.573636,11.7387705
8.662222,11.96622,-20.448877
-6.8067155,-11.927913,15.040375
-9.993398,-7.240066,6.351817
14.925453,20.446482,-17.98285
3.098097,-1.9800048,2.468422
-19.012356,-32.168495,14.729129
19.04348,29.791052,-27.528532
5.499481,-10.244789,7.3430166
-13.125013,12.164939,31.306581
9.13388,-4.1611223,-1.0031705
3.0454245,-2.3582888,-0.15083471
-11.312603,24.17665,15.533581
2.087744,-1.6783354,4.55856
-3.2010477,-5.9878983,22.795195
2.3104045,8.619126,9.9790325
5.3247046,9.782708,-3.4261026
-12.3038025,-0.25857377,-2.7030537
3.5314474,0.4165911,7.204153
6.5265937,1.5346833,12.871228
-6.215348,6.196194,-2.8323407
-4.9895163,1.3072342,2.8562827
5.2600613,1.7190368,18.883068
0.095768064,-5.12838,21.040245
1.0726024,3.9360676,0.91697925
5.3821654,-1.5705963,3.2202013
-3.5362358,2.5689783,13.06037
-7.9391727,1.2306197,7.228095
2.621651,-8.329428,20.733788
-1.8650831,12.404359,8.714894
0.090979666,2.1212628,10.6398325
1.4915876,0.7398083,7.457938
-2.7844565,2.315193,7.1251445
5.403713,1.8267759,11.51611
-0.89543146,3.6152446,6.399701
-6.5098343,6.897695,7.9822683
3.1603463,-11.839328,22.402546
1.3359646,6.3087215,15.248671
-2.3463178,-0.80445176,11.5616
-4.280833,5.542577,-0.5363012
-3.2992098,-4.1683054,7.785944
5.5282116,2.7389667,7.0006456
0.78529817,-11.353305,12.86644
-4.620809,7.6470804,9.61272
6.634333,12.449849,5.707777
3.5218706,-8.243237,12.660539
-10.053253,5.6431336,25.086445
-3.0238767,3.7588966,-3.8259344
0.82121116,6.196194,11.113884
-5.9064956,8.971074,16.077065
0.21547815,-10.144233,14.374787
-1.4891934,7.3190746,3.6511576
-3.6176388,-3.526659,3.8738184
3.4524388,2.6910827,19.03151
-4.5394063,-1.067814,5.592855
-2.0518308,9.895236,18.459295
3.145981,-0.62009823,-5.401319
-4.390966,4.572925,7.21373
-0.89064306,-4.453215,-1.7262194
2.3319526,4.63278,10.881647
-1.2904748,0.7398083,4.757279
2.3175871,2.5617957,-0.48602295
-2.717419,0.59136784,6.6079965
-3.2273839,-4.2760444,11.058818
0.61291564,-6.5816603,16.270994
2.7581203,5.877765,6.3542113
-0.7278373,5.9783216,1.4652514
-4.050989,-4.0174704,7.503428
-0.79487497,-5.935226,6.0166287
-0.50996494,-1.376666,6.5577183
0.47165772,7.2664022,10.15381
-0.9744401,8.635885,2.846706
0.8643068,-1.8746599,-0.6703765
1.5275006,-2.9616275,8.686164
-4.8602295,-10.520123,15.614984
2.1667526,2.5474305,9.385271
2.4971523,0.20350714,14.053964
-4.3861775,1.6472107,20.037073
0.44771573,3.3877954,4.120421
5.645528,1.3910311,-0.94810385
-0.90261406,-6.7205243,17.623718
-2.7030537,16.132132,12.109872
4.474763,-5.116409,4.292804
3.5649664,-5.00867,17.022774
-6.528988,3.1986535,1.910573
-0.31364042,-3.70383,9.143456
-0.19871874,4.8745947,19.06024
-5.3845596,-2.7509377,9.847352
4.960786,-1.0223241,0.35913026
0.85473,2.27928,-2.6360161
-0.29448682,0.80445176,8.710106
2.2744915,-2.6288335,8.774749
-2.243367,-3.6487634,13.828909
1.4413095,7.1873937,8.324639
0.44771573,-1.5059528,4.309563
-2.054225,1.4939818,14.295778
0.82360536,-2.992752,6.9000893
-1.1013328,5.861006,0.60094464
0.45010993,2.3870192,9.871294
2.7581203,-1.2425907,14.346057
0.093373865,5.995081,13.6014595
-1.5107412,7.69257,5.4085016
-2.099715,4.441244,9.3182335
-0.33039984,0.63206923,11.583148
1.9800048,1.4437037,6.4499793
-1.1827357,1.5251064,7.690176
-1.5658079,-5.4324436,28.67296
-4.0557775,-5.583278,7.1826053
-1.9440918,-14.978126,-7.979874
-0.7158663,7.7093296,-4.5394063
-0.7398083,-6.093243,6.6774287
1.1204864,-6.967127,20.535069
-1.7860745,-0.7517793,10.443508
-1.079785,6.1530986,5.729325
-1.8315643,-1.3455414,-1.5729905
-1.3862427,2.492364,5.6431336
-0.7613561,-2.9999347,6.823475
-4.8841715,-0.5291186,5.74369
2.954445,11.355699,17.580624
3.0597897,2.3630772,-2.944868
-4.9703627,-2.0733786,6.0956373
-4.6016555,-15.004462,24.02342
1.8052281,-9.794679,7.21373
2.2529438,14.058752,9.461885
-3.2345665,8.049306,-7.2664022
-8.805874,-13.55597,31.9602
-0.17956513,-10.759542,1.3144168
3.8833952,5.3845596,-3.6655228
-2.0638018,7.9942393,22.045809
-5.791574,5.899313,-25.529373
-2.480393,-11.343728,-14.889541
8.252813,4.924873,38.58256
-0.5626374,-5.2863975,-5.161899
10.596737,15.619772,-76.86345
-24.408886,-25.922022,77.56495
-7.764396,58.727375,1.9919758
-10.517728,-18.373104,-23.472754
-5.5521536,-39.432503,-25.337837
7.836222,66.28108,3.3734303
1.2114661,-37.450104,-20.094534
-2.4372973,-5.6407394,6.4643445
8.3821,7.979874,53.503227
21.478384,-1.5275006,-38.374264
-19.730616,20.858286,7.2233067
-5.497087,-33.487698,27.720068
9.119514,6.1076083,10.776301
-3.2704794,-7.66384,35.783737
5.90889,7.7189064,-10.599131
-6.4020953,10.141838,-6.7564373
-7.2089415,-25.26601,38.3599
5.233725,6.576872,12.514492
-0.60094464,11.173739,-7.1873937
-2.1212628,-4.8841715,19.007566
-3.2561142,3.2249897,18.33719
3.7708676,-20.60929,-0.33279404
10.840945,13.958196,0.5602432
-2.9783869,7.7093296,2.8395233
-2.3104045,11.480197,11.293449
0.8714894,-3.2513258,12.423512
-3.2154129,-8.300697,22.91251
3.7972038,13.93186,1.9440918
0.40222588,4.259285,-12.215217
-9.715671,-2.1523874,18.430565
-1.1444284,-13.220781,27.466282
2.6647465,0.6823475,-3.1675289
0.49559975,19.213469,4.4699745
1.4221559,0.33279404,15.801731
-1.6304513,-1.2473791,12.071565
-1.3575124,-1.8770541,13.532028
-0.05267244,0.08619126,4.283227
0.81881696,10.000581,6.907272
-0.78769237,3.1435869,12.023681
-5.3701944,-5.631162,8.00621
4.9296613,5.2744265,-3.952827
